Tweet,Message,polarity,match
1,RT And this article provides a great example of the kind of community spirit that we need to get through this a spirit that w,positive,['great']
1143,RT who Countries whose PM President did Press Conference amidst Corona Virus crisis USA UK Canada Germany Spain Italy,negative,"['Virus', 'crisis']"
1144,RT The US is struggling to pass a US per adult one time payment Canada is going to pay Can per month to everyone,negative,['struggling']
1145,Views rt kpop like ifb followtrick nsfw porn reply gain mutuals kink thread daddy sub itzy wannabe sex cock ariana Bella Thorne Vanessa Hudgens cancelled Sharpay Coachella lisa red velvet twice bts tour canceled coronavirus Canada US border closed trump,positive,"['like', 'gain', 'trump']"
1146,God bless you for what you are doing,positive,['bless']
1147,RT If you ve lost your income as a result of COVID the Canada Emergency Response Benefit will give you a month f,negative,"['lost', 'Emergency']"
1148,He doesn t understand social isolation parents of autistic kids struggle with COVID CBC News autism,negative,"['isolation', 'struggle']"
1149,RT Genuine leaders need no hypeman Their influence and impact inspire people and keep the fire of hope aglow COVID,positive,"['Genuine', 'inspire']"
1150,Many other things are on the way So don t jump the gun,neutral
1151,RT The US is struggling to pass a US per adult one time payment Canada is going to pay Can per month to everyone,negative,['struggling']
1152,RT This level of incompetence should be criminal This decision went beyond altruism into high negligence and incompetenc,negative,"['incompetence', 'criminal', 'negligence']"
1153,I m not aware of a country in the western world that has so mismanaged its relationship with China as much as Canada Ordinary Canadians must be pulling their hair out All this when Kovrig and Spavor haplessly languish Grow a spine,negative,['languish']
1154,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
1155,RT The Canada Emergency Response Benefit will provide a month for the next four months for workers who lose their inc,negative,"['Emergency', 'lose']"
1156,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
1157,Britian Italy Denmark Canada amp many more funny how it s all happening at the same time isn t it,negative,['funny']
1158,Americans watching Canada and Europe take care of their citizens during the pandemic,neutral
1159,RT The US is struggling to pass a US per adult one time payment Canada is going to pay Can per month to everyone,negative,['struggling']
1160,RT It s the Canadian thing to do Upscale parka brand Canada Goose reopened factories to make medical scrubs and patient gown,positive,"['Upscale', 'patient']"
1161,Many other things are on the way So don t jump the gun,neutral
1162,Now happening In countries where the government genuinely cares about the people,neutral
1163,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
1164,They are supporting the national effort against corona by staying in Canada Boarders are closed and we are in lockdown incase you didn t know,positive,['supporting']
1165,RT Great question am really struggling I thought Lewis certainly was as he moved from London to Canada as a,neutral
1166,RT And this article provides a great example of the kind of community spirit that we need to get through this a spirit that w,positive,['great']
1167,RT Trump will not be able to tweet away the soaring numbers of the dead I predicted to colleagues several weeks ago that the,neutral
1168,Day Sofos Earthvision Song Contest Rehearsals My Personal Top Of Today s Rehearsals Romania Australia Russia Vietnam Italy Morocco Canada Comment down below and let me know your top RBLX YT,positive,"['Top', 'top']"
1169,COVID les plans secrets du Pentagone et du Canada,neutral
1170,RT stevenson Back in we sponsored a refugee family to come to Canada Today knowing that we re self isolating because of trav,neutral
1171,Many other things are on the way So don t jump the gun,neutral
1172,Many other things are on the way So don t jump the gun,neutral
1173,The Evangelical Fellowship of Canada EFC,neutral
1174,RT Other Countries Trends XIUMIN Brazil India Peru Thailand Vietnam Argentina Canada Italy Fra,neutral
1175,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
1176,Kamal Khera Punjabi Member of Parliament from Brampton West in Canada has tested positive for Covid CoronavirusOutbreak CanadaCovid,positive,['positive']
1177,Coronavirus in Canada The caremonger movement is an inspiring response The Washington Post,positive,['inspiring']
1178,RT Francia Un espoir pour le traitement du COVID algerien covid dz coronavirusalgerie StayHome ResterChezVous,neutral
1179,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
1180,RT If you ve lost your income as a result of COVID the Canada Emergency Response Benefit will give you a month f,negative,"['lost', 'Emergency']"
1181,RT As a Canadian I m surprised more people don t shat on Canada daily Always a good time f,positive,['good']
1182,Important,positive,['Important']
1183,Wow Canada sending PPE to China last month and now we face a shortage,neutral
1184,RT France Un espoir pour le traitement du COVID Algeria Algerie covid dz coronavirusalgerie StayHome Rester,neutral
1185,Buharideen can you see this,neutral
1186,RT The Embassy of Canada would like to wish Greece and all our Greek friends around the world a happy GreekIndependenceDay,positive,"['like', 'happy']"
1187,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
1188,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
1189,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
1190,This is exactly why this clown won t get any legitimate Support Fearmongering Fool Move Over,positive,"['won', 'Support']"
1191,RT Yes I think it would be a great idea for Harry Meghan and Archie to travel from Canada to come and stay with their elderl,positive,['great']
1192,Many other things are on the way So don t jump the gun,neutral
1193,RT The arguments under this thread btwn Canadians and Americans going back and forth abt the amount of money their Govt gave them,neutral
1194,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
1195,Canada Gave Away Medical Equipment to China Before Facing Shortages via,neutral
1196,RT If you ve lost your income as a result of COVID the Canada Emergency Response Benefit will give you a month f,negative,"['lost', 'Emergency']"
1197,x Compare with the indignation of Canadian Trumphaters counting every single test kit shipped and test given in the US and no concern for virtually non existent testing in Canada,negative,"['indignation', 'concern']"
1198,RT If you ve lost your income as a result of COVID the Canada Emergency Response Benefit will give you a month f,negative,"['lost', 'Emergency']"
1199,RT Canada sent tonnes of personal protective equipment to China in February You can t make this stuff up Did they not thin,positive,['protective']
1200,RT Gusto ko ring itanong kung saang university balak mag enroll dito o sa ibang bansa For I want you to have the best educat,positive,"['Gusto', 'best']"
1201,RT sluuut the university of Ghana is forcing us to leave our homes and go for Vodafone SIM cards when you ve clearly stated,positive,['clearly']
1202,RT Wichtiger Artikel von die Johns Hopkins liefert eben nicht die realistischeren Werte als das RKI Die Seit,negative,"['die', 'Die']"
1203,RT Dear Rep Matt Gaetz Howard University s hospital is a COVID treatment facility Either you know th,neutral
1204,I can t believe people actually support and attend Liberty University,positive,"['support', 'Liberty']"
1205,Researchers at The University of Manchester s National Graphene Institute in the UK have succeeded in making artificial channels just one atom in size for the first time Image video credits Nanotechnology World Association,positive,['succeeded']
1206,RT If you re a university Vice Chancellor amp you have decided to use email to inform your precariously employed staff that you d,negative,"['Vice', 'precariously']"
1207,RT it would be cool if your sims in sims did menial things in the background when you don t have the game open so you,neutral
1208,,neutral
1209,Narendermodi Please make arrangements to call Indian students from USA my son has stuck in Purdue university Indiana state USA,negative,['stuck']
1210,RT I can walk a few blocks down the street and take a picture of Howard University Hospital which is one of th,neutral
1211,Coronavirus may have infected half of UK population experts believe,negative,['infected']
1212,RT Howard University has a hospital that has been designated one of DC s covid treatment facilities It is located miles,neutral
1213,RT Wichtiger Artikel von die Johns Hopkins liefert eben nicht die realistischeren Werte als das RKI Die Seit,negative,"['die', 'Die']"
1214,Dr Hugh Montgomery a professor of intensive care medicine at University College London explained how the virus could be passed from one person to thousands as he called on Britons to heed advice on social distancing,negative,['virus']
1215,RT Trolls if WTC was not destroyed by fire how did it collapse at free fall speed in a manner consistent with a control,neutral
1216,RT Greater Chennai corporation ties up with Anna university to disinfect Chennai using drones Hatsoff TeamDhaksha and p,negative,['drones']
1217,RT Jamia Millia Islamia University suspends Dr Abrar Ahmad assistant professor who claimed he has failed non Muslim studen,negative,['failed']
1218,RT Jamia Millia Islamia University suspends Dr Abrar Ahmad assistant professor who claimed he has failed non Muslim studen,negative,['failed']
1219,RT Congratulations to Dan Buysse Creator of the widely used Pittsburgh Sleep Quality Index and theory paper on multidimensiona,positive,['Congratulations']
1220,Yeh kainsa Uttar Pradesh where in girls hostel of University parents permission is not necessary Girl child allowed to leave hostel without parents permission in evening Sharda University Gr Noida is one such Request sent for high level inquiry action to PMO,neutral
1221,RT The bill provides billion to protect students and help schools colleges and universities combat the coronavirus,positive,['protect']
1222,NEW YORK AP Johns Hopkins University tally shows US death toll from coronavirus surpasses,negative,"['death', 'toll']"
1223,RT UNIVERSITY SERIES Author Gwynette Jan Saludes reuminct University Girls ft G Goddesses Edition,neutral
1224,RT do not accept guests relatives do not go to work school university Of course it mostly depends on the state but still,positive,['work']
1225,The worrying findings of a report that shows the depth of unhappiness of Cardiff University staff Wales Online,negative,"['worrying', 'unhappiness']"
1226,RT Multi titled head coach Aric Del Rosario who led University Santo Tomas to several UAAP seniors men s basketball titles,positive,['led']
1227,RT The final senate relief bill includes to Howard University in the heart of Washington DC Why Howard why jus,positive,['relief']
1228,RT The bill provides billion to protect students and help schools colleges and universities combat the coronavirus,positive,['protect']
1229,Lesenswert,neutral
1230,RT Wichtiger Artikel von die Johns Hopkins liefert eben nicht die realistischeren Werte als das RKI Die Seit,negative,"['die', 'Die']"
1231,RT KashmirUnderModiCorona Bazaz s agency is run by Nomaan Bazaz an engineering graduate from Hertfordshire,neutral
1232,RT If you re a university Vice Chancellor amp you have decided to use email to inform your precariously employed staff that you d,negative,"['Vice', 'precariously']"
1233,RT Greater Chennai corporation ties up with Anna university to disinfect Chennai using drones Hatsoff TeamDhaksha and p,negative,['drones']
1234,RT Strauss Howard University has a medical school nursing school and a hospital that serves a predominantly black,neutral
1235,,neutral
1236,RT Still confused why UPEI is still going ahead with classes next week and then shutting down Seems every other Universit,negative,['confused']
1237,RT AcademicTwitter AcademicChatter Who has experience with testing a group of student while University is closed How to avo,neutral
1238,RT official Dr Abrar Ahmad Asstt Professor of official tweeted in public domain as to failing non muslim students in an e,negative,['failing']
1239,RT Yeah Academic training We produce good lecturers there But production is industrial,positive,['good']
1240,I had a nightmare about being at the university library surrounded by sports therapy students,negative,['nightmare']
1241,RT Greater Chennai corporation ties up with Anna university to disinfect Chennai using drones Hatsoff TeamDhaksha and p,negative,['drones']
1242,RT History Lesson In Congress passed a federal law guaranteeing that Howard University receives annual appropriations,neutral
1243,RT offical I am from comsats university Islamabad Lahore campus online lectures are useless and wasting of time so we student wan,negative,"['useless', 'wasting']"
1244,RT in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,negative,['struggling']
1245,Hello we re the members of Qingdao University Enactus in China We want to provide some information about how to prevent ownself from COID and we hope to give some help by this way Please reply to the massage if you get it Thank you,positive,['Thank']
1246,I ve seen the email now It confirms the University is in a solid financial position This is a choice,positive,['solid']
1247,RT Yeh kainsa Uttar Pradesh where in girls hostel of University parents permission is not necessary Girl child,neutral
1248,RT Greater Chennai corporation ties up with Anna university to disinfect Chennai using drones Hatsoff TeamDhaksha and p,negative,['drones']
1249,RT Instead of worrying about the funding that insures the well being of a University and Hospital that saves lives only a m,neutral
1250,It turns out is a dumb fuck,negative,"['dumb', 'fuck']"
1251,RT This is scandalous Read the petition carefully amp sign it how did the exec get away with this for so lon,negative,['scandalous']
1252,Students born in have been shegged from GCSE all the way to University,neutral
1253,RT Jamia Millia Islamia University suspends Dr Abrar Ahmad assistant professor who claimed he has failed non Muslim studen,negative,['failed']
1254,RT Greater Chennai corporation ties up with Anna university to disinfect Chennai using drones Hatsoff TeamDhaksha and p,negative,['drones']
1255,RT Greater Chennai corporation ties up with Anna university to disinfect Chennai using drones Hatsoff TeamDhaksha and p,negative,['drones']
1256,RT Jamia Millia Islamia University suspends Dr Abrar Ahmad assistant professor who claimed he has failed non Muslim studen,negative,['failed']
1257,RT Prime Minister Scott Morrison was asked why he ignored the university panel s advice In that conference Mr Morrison res,neutral
1258,RT ET WTC Not Destroyed by Fire Concludes Final University of Alaska Fairbanks Report,neutral
1259,RT Jamia Millia Islamia University suspends Dr Abrar Ahmad assistant professor who claimed he has failed non Muslim studen,negative,['failed']
1260,RT Yeh kainsa Uttar Pradesh where in girls hostel of University parents permission is not necessary Girl c,neutral
1261,How do I drop out of university,neutral
1262,RT Greater Chennai corporation ties up with Anna university to disinfect Chennai using drones Hatsoff TeamDhaksha and p,negative,['drones']
1263,The accorded full scholarship will cover Joy s education expenses for high school university and post graduate if she pleases to pursue further Congratulations Joy and welcome to TheKenyattaTrust family To know more about our programs Kenya,positive,"['Joy', 'pleases', 'Congratulations', 'welcome']"
1264,Blessed and thankful to receive an offer from Kent State University FlashFAST,positive,['thankful']
1265,RT Greater Chennai corporation ties up with Anna university to disinfect Chennai using drones Hatsoff TeamDhaksha and p,negative,['drones']
1266,RT Jamia Millia Islamia University suspends Dr Abrar Ahmad assistant professor who claimed he has failed non Muslim studen,negative,['failed']
1267,RT STR Joe Biden when I left the United States Senate I became a professor at the University of PA A He never taught a cl,neutral
1268,RT In a lone man named Ishi emerged from the wilderness in California the last member of his tribe and also the last,negative,['lone']
1269,RT Greater Chennai corporation ties up with Anna university to disinfect Chennai using drones Hatsoff TeamDhaksha and p,negative,['drones']
1270,RT Me Call To Action I am Devin Dunigan and I am vying to be your th MR JACKSON STATE UNIVERSITY Introducing THEE Leg,neutral
1271,,neutral
1272,RT True Good luck to them But I hope that what I m hearing about the Government not fully engaging with you,positive,"['Good', 'luck', 'engaging']"
1273,RT of lagos She has been missing for the past hours she is a level student of Lagos state university lasu she left her hostel,neutral
1274,Howard University Hospital is a Level Trauma Center you fucking racist moron,negative,"['Trauma', 'fucking', 'racist', 'moron']"
1275,she looks like a popular and famous girl in the whole university,positive,"['like', 'popular', 'famous']"
1276,I have serious questions as to what is being driven by the CDC in conjunction with John Hopkins University who takes billion from Bloomberg COVID Trump MAGA KAG ChinaLiedPeopleDied,positive,['Trump']
1277,Represent,neutral
1278,Thanks to and for giving autoimmune patients a voice in the new Autoimmune Covid Patient Research Network it has begun w University of Alabama at Birmingham and U Penn Schools of Medicine,positive,['Patient']
1279,RT Anyone advising the end of social distancing now needs to fully understand what the country will look like if we do that,positive,['like']
1280,RT You can now listen to Episode of my Future of Free Speech series This one focuses on university campuses including the,positive,['Free']
1281,RT That this person is a teacher at Jamia should worry authorities and citizens When a teacher like looks at stud,neutral
1282,RT Only essential services to be available SCHOOLS COLLEGES UNIVERSITY all type of EDUCATION is missing from the ESSENTIAL,positive,['available']
1283,RT chitah days is quite a lot for you to do something tangible for starters University of YouTube is open whatever you have,neutral
1284,RT We re getting this University of Alaska Fairbanks report debunking Building fire collapse at the same time a new milit,negative,['collapse']
1285,RT Jamia Millia Islamia University suspends Dr Abrar Ahmad assistant professor who claimed he has failed non Muslim studen,negative,['failed']
1286,RT Please read without fail Johns Hopkins University has sent this detailed note on avoiding the contagion T,negative,['fail']
1287,RT An old university buddy of mine that I once thought was a good person became an extreme Trump supporter and started calling,positive,"['good', 'Trump', 'supporter']"
1288,RT Afin de palier la p nurie de masques l a con u un prototype sur mesure destination des quipes m dicale,neutral
1289,RT Prime Minister Scott Morrison was asked why he ignored the university panel s advice In that conference Mr Morrison res,neutral
1290,IIUM is the best university s song ever,positive,['best']
1291,RT This is scandalous Read the petition carefully amp sign it how did the exec get away with this for so lon,negative,['scandalous']
1292,RT Dear Rep Matt Gaetz Why is Howard University in the relief bill Great question Howard University s hospital is a,positive,"['relief', 'Great']"
1293,RT We re getting this University of Alaska Fairbanks report debunking Building fire collapse at the same time a new milit,negative,['collapse']
1294,As a Howard Grad and having lived in the metro DC area years now this man s lack of geographical knowledge in his job s backyard is terrifying,negative,['lack']
1295,RT p wade Hong Kong University With his team of scholars Dr David A Palmer started the second of the CRF projects Infr,neutral
1296,I will be pleased to present you the Master and the Certificate of Advanced Studies in Children s Rights offered by the Centre for Children s Rights Studies of the University of Geneva,positive,"['pleased', 'Master', 'Advanced']"
1297,ICYMI from Prof Tim Spector amp researchers at Guy s amp St Thomas hospitals and KC London university with the nutrition advice start up Zoe l,neutral
1298,Feel ko si minju taga poveda,neutral
1299,RT In February a team of researchers at the University of South Hampton in the UK used big data analysis to see that nearly,neutral
1300,RT Me Call To Action I am Devin Dunigan and I am vying to be your th MR JACKSON STATE UNIVERSITY Introducing THEE Leg,neutral
1301,Excuse me I believe you meant to say Xavier University Ateneo de Cagayan,negative,['Excuse']
1302,S This is awesome Free courses OpenLearn Open University opportunities furthereducation keeplearning,positive,"['awesome', 'Free']"
1303,RT Greater Chennai corporation ties up with Anna university to disinfect Chennai using drones Hatsoff TeamDhaksha and p,negative,['drones']
1304,RT Greater Chennai corporation ties up with Anna university to disinfect Chennai using drones Hatsoff TeamDhaksha and p,negative,['drones']
1305,People chose to go to University to and take out in student loans to get a worthless degree They chose to buy overpriced drinks at bars order overpriced delivery instead of cooking and spent foolishly They chose not to save months of emergency expenses,negative,"['worthless', 'overpriced', 'foolishly', 'emergency']"
1306,,neutral
1307,RT redknap Idek how to start this thread but basically I m just really angry My university UKC haven t dealt with this pandemic,negative,['angry']
1308,All staff are extremely grateful for these two generous relief days Thank you Please remember that university business will operate at a lesser level on these days but we will get back to you as soon as we can Thank you for your patience,positive,"['grateful', 'generous', 'relief', 'Thank', 'patience']"
1309,Of course it s the VCs that are doing the great work not the academics and professional services who have been systematically demotivated by poor management In reality the impact of covid UK is being mitigated in spite of VCs not because of them,neutral
1310,RT Jamia Millia Islamia University suspends Dr Abrar Ahmad assistant professor who claimed he has failed non Muslim studen,negative,['failed']
1311,IIUM is the best university s song ever,positive,['best']
1312,RT Jamia Millia Islamia University suspends Dr Abrar Ahmad assistant professor who claimed he has failed non Muslim studen,negative,['failed']
1313,He knows it The Republicans think their supporters are stupid which is why they put out this kind of misinformation There can be no other explanation Isn t that right,neutral
1314,RT Jamia Millia Islamia University suspends Dr Abrar Ahmad assistant professor who claimed he has failed non Muslim studen,negative,['failed']
1315,RT New song just premiered within the new campus video for University of Twente Sparks by Tom Harisson feat Diandra F,positive,['feat']
1316,RT The bill provides billion to protect students and help schools colleges and universities combat the coronavirus,positive,['protect']
1317,,neutral
1318,Celebrating years of academic thinking my very own University of Helsinki deserves warm congratulations WeAreHelsinkiUni HBD,positive,"['warm', 'congratulations']"
1319,RT Please who has siblings or family member s that attend the University of Missouri on the TL I d like a chance to get some ad,positive,['like']
1320,RT A THREAD Mengatasi Kelangkaan Masker Di semua negara masker langka Thread ini buat para ibu rumah tangga yang suka nja,neutral
1321,RT in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,negative,['struggling']
1322,RT uj Dear colleagues students and graduates Due to the national and global situation regarding the COVID CoronaVirusSA the,neutral
1323,University wapis start karwao Mera sa ghar wala bbt kaam karata hain,neutral
1324,RT Jamia Millia Islamia University suspends Dr Abrar Ahmad assistant professor who claimed he has failed non Muslim studen,negative,['failed']
1325,RT Greetings tigerland I am Mary Makiya Sampson hailing from the City With Soul Jackson MS and I am vying to be you,neutral
1326,RT Medical students at the University of California San Francisco have donated over masks to local hospitals as supplies s,neutral
1327,RT Wenn ich etwas aus meiner langj hrigen Arbeit mit Daten mitgenommen habe dann die tiefe Abneigung gegen ber inkonsistenten D,negative,['die']
1328,RT Greater Chennai corporation ties up with Anna university to disinfect Chennai using drones Hatsoff TeamDhaksha and p,negative,['drones']
1329,NUS tiene un informe sobre los distintos tests c mo se han probado y su eficacia,neutral
1330,RT Yeh kainsa Uttar Pradesh where in girls hostel of University parents permission is not necessary Girl child,neutral
1331,RT official Dr Abrar Ahmad Asstt Professor of official tweeted in public domain as to failing non muslim students in an e,negative,['failing']
1332,RT The final senate relief bill includes to Howard University in the heart of Washington DC Why Howard why jus,positive,['relief']
1333,Only essential services to be available Schools colleges University all type of education is missing from the Essential list I realized how many years of my life I wasted on non essential activity,neutral
1334,University of Reading is asking for help to rescue UK s old rainfall records,neutral
1335,RT official Dr Abrar Ahmad Asstt Professor of official tweeted in public domain as to failing non muslim students in an e,negative,['failing']
1336,RT official Dr Abrar Ahmad Asstt Professor of official tweeted in public domain as to failing non muslim students in an e,negative,['failing']
1337,Les formations sont maintenues mais distance pour le bien de tous Retrouvez nos prochaines dates de formations Architecture sur AWS et inscrivez vous vite,neutral
1338,RT The final senate relief bill includes to Howard University in the heart of Washington DC Why Howard why jus,positive,['relief']
1339,RT Dixit Good retribution Abrar Ahmad the jihadi Maulana masquerading as a professor has been suspended by the University The,positive,['Good']
1340,RT It s time for A Brighter Dai Humble greetings my Tiger Family I am Daisia Davis a junior majoring in business mark,positive,"['Brighter', 'Humble']"
1341,RT Greater Chennai corporation ties up with Anna university to disinfect Chennai using drones Hatsoff TeamDhaksha and p,negative,['drones']
1342,IIUM is the best university s song ever,positive,['best']
1343,RT The final senate relief bill includes to Howard University in the heart of Washington DC Why Howard why jus,positive,['relief']
1344,I hate lockdown can t even attend my mums graduation She s being awarded BSc Hons in COVID from the University of Whatsapp,neutral
1345,RT at y all big ages whoever did this is childish amp disrespectful but y all expect the university to just pass every,negative,"['childish', 'disrespectful']"
1346,Online Learning Summit Latest events University of Derby free and open,positive,['free']
1347,RT Yeh kainsa Uttar Pradesh where in girls hostel of University parents permission is not necessary Girl c,neutral
1348,RT at y all big ages whoever did this is childish amp disrespectful but y all expect the university to just pass every,negative,"['childish', 'disrespectful']"
1349,Howard University Hospital is a Level Trauma Center you fucking racist moron,negative,"['Trauma', 'fucking', 'racist', 'moron']"
1350,RT official Dr Abrar Ahmad Asstt Professor of official tweeted in public domain as to failing non muslim students in an e,negative,['failing']
1351,RT Many won t believe that in some rural areas people had covered their Wells on st March night after WhatsApp University,positive,['won']
1352,in cart Nike Air Max University Gold Battle Blue AD,positive,['Gold']
1353,RT official Dr Abrar Ahmad Asstt Professor of official tweeted in public domain as to failing non muslim students in an e,negative,['failing']
1354,mine is trying super hard to get back to us on everything but it seems irrelevant since the university can t even guarantee our extension applications will be approved or our scholarships extended,neutral
1355,RT Jamia Millia Islamia University suspends Dr Abrar Ahmad assistant professor who claimed he has failed non Muslim studen,negative,['failed']
1356,The reason to cover your mouth while coughing as shown on video by uni,neutral
1357,We have a default position of assuming someone else will feed us This is an excellent amp important article on food security amp why we need to rethink our just in time supply chains our reliance on a few big supermarkets amp our dependence on imported food,positive,"['excellent', 'important']"
1358,RT Jamia Millia Islamia University suspends Dr Abrar Ahmad assistant professor who claimed he has failed non Muslim studen,negative,['failed']
1359,RT The bill provides billion to protect students and help schools colleges and universities combat the coronavirus,positive,['protect']
1360,Our Race Director Jim Aughney is undertaking research into the motivation of volunteers at mass participation road races through the Manchester Metropolitan University amp he needs your help If you ve acted as a volunteer then fill in this survey,neutral
1361,RT Greater Chennai corporation ties up with Anna university to disinfect Chennai using drones Hatsoff TeamDhaksha and p,negative,['drones']
1362,My mum has a PhD on Corona Virus from WhatsApp University,negative,['Virus']
1363,RT Guys my friend has been missing for the past hours she is a level student of Lagos state university lasu she lef,neutral
1364,Students born in have been shegged from GCSE all the way to University,neutral
1365,RT Matt Gaetz learned the hard way not to mess with an HBCU after Kamala Harris checked him for resenting Howard University getti,negative,"['hard', 'mess']"
1366,University of Calgary students are playing a vital role in contacting Albertans who have come in contact with those who have tested positive LucieEdwardson,positive,['positive']
1367,RT TAKING BACK OAKLAND With all the social distancing and people working from home check out who has moved into areas around the U,neutral
1368,RT Dixit Good retribution Abrar Ahmad the jihadi Maulana masquerading as a professor has been suspended by the University The,positive,['Good']
1369,RT Greater Chennai corporation ties up with Anna university to disinfect Chennai using drones Hatsoff TeamDhaksha and p,negative,['drones']
1370,RT Singapore has had COVID cases with zero deaths its infection rate is much slower than the rest of the world And,negative,"['infection', 'slower']"
1371,RT Trolls if WTC was not destroyed by fire how did it collapse at free fall speed in a manner consistent with a control,neutral
1372,Senior in Vs Professor in Highschool University,neutral
1373,Dr Abhijit Mitra Associate Professor and former Head Dept of Marine Science University of Calcutta INDIA has been active in the sphere of Oceanography since He has to his credit about scientific publications and books of postgraduate standards,neutral
1374,Norwegian Christian university advertises woman wearing hijabs,neutral
1375,RT Jamia Millia Islamia University suspends Dr Abrar Ahmad assistant professor who claimed he has failed non Muslim studen,negative,['failed']
1376,RT sule Medical Students from Maharashtra currently studying at Osh State Medical University Kyrgystan are stuck there amids,negative,['stuck']
1377,University students have well and truly been shegged this year,positive,['well']
1378,RT Greater Chennai corporation ties up with Anna university to disinfect Chennai using drones Hatsoff TeamDhaksha and p,negative,['drones']
1379,Chennai corporation ties up with Anna university to disinfect Chennai using drones Hats off TeamDhaksha StayHomeStaySafe CoronavirusLockdown,negative,['drones']
1380,thCenturyLady What a beautiful background and mother You can t get that at university I m glad you re on this earth,positive,"['beautiful', 'glad']"
1381,FORMATION ARCHITECTURE AWS Avis aux architectes de solutions Exploitez pleinement les services AWS pour votre SI en suivant l une des prochaines sessions Architecture AWS par Cloud University pr s de chez vous Inscriptions,negative,['Cloud']
1382,RT Jamia Millia Islamia University suspends Dr Abrar Ahmad assistant professor who claimed he has failed non Muslim studen,negative,['failed']
1383,eeckhout,neutral
1384,RT Dear Rep Matt Gaetz Why is Howard University in the relief bill Great question Howard University s hospital is a,positive,"['relief', 'Great']"
1385,RT Everyone will face Adversity but not everyone will Conquer it Learn from your Adversity it is your University You and,negative,['Adversity']
1386,RT Our vehicle preparation operatives VPOs play a vital role cleaning amp re stocking We re now doubling our capacity,neutral
1387,RT The bill provides billion to protect students and help schools colleges and universities combat the coronavirus,positive,['protect']
1388,I m wendy I m from owerri in imo state I m a student of imsu Imo state university level Studying law,neutral
1389,The entire university should be defunded Make it private for those who want to study here,neutral
1390,RT STATISTICAL ANALYSIS OF SOCIAL NETWORK DATA Please share I am offering an intensive one week online graduate l,neutral
1391,RT Uni Vice Chancellor of Chandrika Wijeyaratne sent a message of support to Tsinghua on behalf of AUA we wish al,neutral
1392,RT Time series map of coronavirus cases Jan Mar Data from University Learn more COV,negative,['Mar']
1393,gadkari ji one Prof From Chandigarh University has stuck up in Jabalpur due to lockdown He had gone there to perform last rites of his sister who left heavenly abode Now he wants to come back to Chandigarh by his own car Plz give permission,neutral
1394,RT As a hindu PhD student of official I want to clarify that Jamia is a very diverse,neutral
1395,michael Also have you approached the University s alumni and development office I have heard they have yet to get a CoVid funding initiative running,neutral
1396,Yooooooooo,neutral
1397,RT ICYMI from Prof Tim Spector amp researchers at Guy s amp St Thomas hospitals and KC London univ,neutral
1398,RT Greater Chennai corporation ties up with Anna university to disinfect Chennai using drones Hatsoff TeamDhaksha and p,negative,['drones']
1399,None of this needed to happen We could have been South Korea,neutral
1400,NEW YORK AP Johns Hopkins University tally shows US death toll from coronavirus surpasses,negative,"['death', 'toll']"
1401,Is the issue that mil is going to a University or that mil going to Howard University I think the coded answer is clear,neutral
1402,The worrying findings of a report that shows the depth of unhappiness of Cardiff University staff Wales Online,negative,"['worrying', 'unhappiness']"
1403,My mum has a PhD on Corona Virus from WhatsApp University,negative,['Virus']
1404,OKC Libs Peep this Notice ZERO COVERAGE by the LEGACY MEDIA,neutral
1405,Please open University of Ghana Medical Centre John Dumelo begs Akufo Addo,neutral
1406,Howard University Hospital is a Level Trauma Center,negative,['Trauma']
1407,Germany is now treating coronavirus patients from Italy as well as France,positive,['well']
1408,,neutral
1409,RT Prime Minister Scott Morrison was asked why he ignored the university panel s advice In that conference Mr Morrison res,neutral
1410,RT How journalists can help stop the spread of the coronavirus outbreak Here are tips on how to report on the outbrea,negative,['outbreak']
1411,Grim milestone dead many dying and the masses awaiting their turn at the dice,negative,"['Grim', 'dead', 'dying']"
1412,RT In light of the coronavirus pandemic Virginia s governor asked Liberty University President Jerry Falwell Jr on Wednes,positive,['Liberty']
1413,RT Jamia Millia Islamia University suspends Dr Abrar Ahmad assistant professor who claimed he has failed non Muslim studen,negative,['failed']
1414,NEW YORK AP Johns Hopkins University tally shows US death toll from coronavirus surpasses,negative,"['death', 'toll']"
1415,,neutral
1416,she looks like a popular and famous girl in the whole university,positive,"['like', 'popular', 'famous']"
1417,RT at y all big ages whoever did this is childish amp disrespectful but y all expect the university to just pass every,negative,"['childish', 'disrespectful']"
1418,RT KashmirUnderModiCorona Bazaz s agency is run by Nomaan Bazaz an engineering graduate from Hertfordshire,neutral
